,awayline,awayodds,awayteam,crowd,date,day,gameID,homeline,homeodds,hometeam,round,time,venue,year
1114,-0.5,1.9,Port Adelaide,10028,17/4/16,Sunday,6205,0.5,1.95,GWS,4,1:10PM,Manuka Oval,2016
1115,17.5,3,Melbourne,47558,17/4/16,Sunday,6206,-17.5,1.4,Collingwood,4,3:20PM,MCG,2016
1116,30.5,4.3,Fremantle,23393,17/4/16,Sunday,6207,-30.5,1.23,North Melbourne,4,4:40PM,Etihad Stadium,2016
1117,19.5,3.05,Adelaide,45781,22/4/16,Friday,6208,-19.5,1.4,Hawthorn,5,7:50PM,MCG,2016
1118,8.5,2.45,West Coast,35427,23/4/16,Saturday,6209,-8.5,1.58,Sydney,5,1:45PM,SCG,2016
1119,-19.5,1.4,North Melbourne,13351,23/4/16,Saturday,6210,19.5,3.05,Gold Coast,5,4:35PM,Metricon Stadium,2016
1120,42.5,6.25,Brisbane,25097,23/4/16,Saturday,6211,-42.5,1.13,Western Bulldogs,5,7:25PM,Etihad Stadium,2016
1121,-3.5,1.77,Geelong,44937,23/4/16,Saturday,6212,3.5,2.1,Port Adelaide,5,7:15PM,Adelaide Oval,2016
1122,-9.5,1.58,GWS,21052,24/4/16,Sunday,6213,9.5,2.45,St Kilda,5,1:10PM,Etihad Stadium,2016
1123,35.5,5.5,Carlton,34796,24/4/16,Sunday,6214,-35.5,1.16,Fremantle,5,2:15PM,Domain Stadium,2016
1124,-6.5,1.7,Richmond,59968,24/4/16,Sunday,6215,6.5,2.2,Melbourne,5,7:10PM,MCG,2016
1125,23.5,3.2,Essendon,85082,25/4/16,Monday,6216,-23.5,1.36,Collingwood,5,3:20PM,MCG,2016
1126,2.5,2.05,Western Bulldogs,47622,29/4/16,Friday,6217,-2.5,1.81,North Melbourne,6,7:50PM,Etihad Stadium,2016
1127,5.5,2.25,St Kilda,27260,30/4/16,Saturday,6218,-5.5,1.68,Melbourne,6,1:45PM,Etihad Stadium,2016
1128,47.5,8.25,Fremantle,47423,30/4/16,Saturday,6219,-47.5,1.08,Adelaide,6,1:40PM,Adelaide Oval,2016
1129,-3.5,1.8,Hawthorn,13766,30/4/16,Saturday,6220,3.5,2.05,GWS,6,4:35PM,Spotless Stadium,2016
1130,19.5,3.15,Port Adelaide,27077,30/4/16,Saturday,6221,-19.5,1.38,Richmond,6,7:25PM,MCG,2016
1131,48.5,7.5,Gold Coast,23007,30/4/16,Saturday,6222,-48.5,1.1,Geelong,6,7:25PM,Simonds Stadium,2016
1132,-35.5,1.17,Sydney,14646,1/5/16,Sunday,6223,35.5,5.25,Brisbane,6,1:10PM,Gabba,2016
1133,14.5,2.75,Essendon,43827,1/5/16,Sunday,6224,-14.5,1.47,Carlton,6,3:20PM,MCG,2016
1134,45.5,7.5,Collingwood,37931,1/5/16,Sunday,6225,-45.5,1.1,West Coast,6,2:40PM,Domain Stadium,2016
1135,-28.5,1.26,Hawthorn,49678,6/5/16,Friday,6226,28.5,4,Richmond,7,7:50PM,MCG,2016
1136,10.5,2.5,Carlton,60222,7/5/16,Saturday,6227,-10.5,1.56,Collingwood,7,1:45PM,MCG,2016
1137,11.5,2.6,West Coast,25429,7/5/16,Saturday,6228,-11.5,1.52,Geelong,7,2:10PM,Simonds Stadium,2016
1138,70.5,17,Essendon,29527,7/5/16,Saturday,6229,-70.5,1.01,Sydney,7,4:35PM,ANZ Stadium,2016
1139,2.5,2,Melbourne,12780,7/5/16,Saturday,6230,-2.5,1.83,Gold Coast,7,5:10PM,Metricon Stadium,2016
1140,4.5,2.15,Adelaide,26984,7/5/16,Saturday,6231,-4.5,1.72,Western Bulldogs,7,7:40PM,Etihad Stadium,2016
1141,-23.5,1.33,GWS,28201,7/5/16,Saturday,6232,23.5,3.4,Fremantle,7,6:10PM,Domain Stadium,2016
1142,-22.5,1.32,North Melbourne,27254,8/5/16,Sunday,6233,22.5,3.5,St Kilda,7,3:20PM,Etihad Stadium,2016
1143,18.5,3.15,Brisbane,32399,8/5/16,Sunday,6234,-18.5,1.38,Port Adelaide,7,4:10PM,Adelaide Oval,2016
1144,-2.5,1.85,Geelong,53141,13/5/16,Friday,6235,2.5,2,Adelaide,8,7:20PM,Adelaide Oval,2016
1145,-51.5,1.06,North Melbourne,30321,14/5/16,Saturday,6236,51.5,10,Essendon,8,1:45PM,Etihad Stadium,2016
1146,45.5,8,Fremantle,12012,14/5/16,Saturday,6237,-45.5,1.09,Hawthorn,8,2:10PM,Aurora Stadium,2016
1147,55.5,11,Gold Coast,8308,14/5/16,Saturday,6238,-55.5,1.05,GWS,8,4:35PM,Spotless Stadium,2016
1148,6.5,2.15,Collingwood,24552,14/5/16,Saturday,6239,-6.5,1.72,Brisbane,8,7:25PM,Gabba,2016
1149,-22.5,1.32,Sydney,36014,14/5/16,Saturday,6240,22.5,3.5,Richmond,8,7:25PM,MCG,2016
1150,-11.5,1.58,Port Adelaide,26924,15/5/16,Sunday,6241,11.5,2.45,Carlton,8,1:10PM,Etihad Stadium,2016
1151,-16.5,1.42,Western Bulldogs,39921,15/5/16,Sunday,6242,16.5,2.95,Melbourne,8,3:20PM,MCG,2016
1152,39.5,6,St Kilda,36140,15/5/16,Sunday,6243,-39.5,1.14,West Coast,8,2:40PM,Domain Stadium,2016
1153,4.5,2.1,Sydney,61552,20/5/16,Friday,6244,-4.5,1.77,Hawthorn,9,7:50PM,MCG,2016
1154,-39.5,1.15,Geelong,59864,21/5/16,Saturday,6245,39.5,5.75,Collingwood,9,1:45PM,MCG,2016
1155,-55.5,1.05,Adelaide,11692,21/5/16,Saturday,6246,55.5,11,Gold Coast,9,2:10PM,Metricon Stadium,2016
1156,-10.5,1.52,West Coast,38695,21/5/16,Saturday,6247,10.5,2.6,Port Adelaide,9,4:05PM,Adelaide Oval,2016
1157,27.5,4.1,Carlton,38419,21/5/16,Saturday,6248,-27.5,1.25,North Melbourne,9,7:25PM,Etihad Stadium,2016
1158,-8.5,1.65,Richmond,20184,21/5/16,Saturday,6249,8.5,2.3,Fremantle,9,5:40PM,Domain Stadium,2016
1159,38.5,5.7,Brisbane,26892,22/5/16,Sunday,6250,-38.5,1.15,Melbourne,9,1:10PM,MCG,2016
1160,18.5,3.1,Western Bulldogs,9612,22/5/16,Sunday,6251,-18.5,1.38,GWS,9,3:20PM,Spotless Stadium,2016
1161,30.5,4.4,Essendon,29026,22/5/16,Sunday,6252,-30.5,1.22,St Kilda,9,4:40PM,Etihad Stadium,2016
1162,17.5,2.95,North Melbourne,38498,27/5/16,Friday,6253,-17.5,1.42,Sydney,10,7:50PM,SCG,2016
1163,-48.5,1.07,Hawthorn,23691,28/5/16,Saturday,6254,48.5,9,Brisbane,10,1:45PM,Gabba,2016
1164,-4.5,1.77,Port Adelaide,5146,28/5/16,Saturday,6255,4.5,2.1,Melbourne,10,1:40PM,TIO Traegar Park,2016
1165,22.5,3.5,Fremantle,17927,28/5/16,Saturday,6256,-22.5,1.32,St Kilda,10,4:35PM,Etihad Stadium,2016
1166,-34.5,1.17,Richmond,56948,28/5/16,Saturday,6257,34.5,5.25,Essendon,10,7:25PM,MCG,2016
1167,-1.5,1.88,GWS,46737,28/5/16,Saturday,6258,1.5,1.96,Adelaide,10,7:10PM,Adelaide Oval,2016
1168,-46.5,1.1,Geelong,33535,29/5/16,Sunday,6259,46.5,7.5,Carlton,10,1:10PM,Etihad Stadium,2016
1169,-13.5,1.48,Western Bulldogs,45078,29/5/16,Sunday,6260,13.5,2.7,Collingwood,10,3:20PM,MCG,2016
1170,67.5,19,Gold Coast,34945,29/5/16,Sunday,6261,-67.5,1.01,West Coast,10,2:40PM,Domain Stadium,2016
1171,10.5,2.45,Richmond,17844,3/6/16,Friday,6262,-10.5,1.58,North Melbourne,11,7:50PM,Blundstone Arena,2016
1172,25.5,4,Melbourne,41833,4/6/16,Saturday,6263,-25.5,1.26,Hawthorn,11,1:45PM,MCG,2016
1173,26.5,3.95,Brisbane,30722,4/6/16,Saturday,6264,-26.5,1.27,Carlton,11,2:10PM,Etihad Stadium,2016
1174,13.5,2.65,GWS,22007,4/6/16,Saturday,6265,-13.5,1.5,Geelong,11,4:35PM,Simonds Stadium,2016
1175,-36.5,1.13,Sydney,4368,4/6/16,Saturday,6266,36.5,6.25,Gold Coast,11,7:25PM,Metricon Stadium,2016
1176,23.5,3.6,Essendon,31199,4/6/16,Saturday,6267,-23.5,1.3,Fremantle,11,5:40PM,Domain Stadium,2016
1177,-1.5,1.85,Port Adelaide,28567,5/6/16,Sunday,6268,1.5,2,Collingwood,11,1:10PM,MCG,2016
1178,5.5,2.15,West Coast,28769,5/6/16,Sunday,6269,-5.5,1.73,Western Bulldogs,11,3:20PM,Etihad Stadium,2016
1179,35.5,5.3,St Kilda,40896,5/6/16,Sunday,6270,-35.5,1.17,Adelaide,11,4:10PM,Adelaide Oval,2016
1180,-52.5,1.04,Hawthorn,27567,10/6/16,Friday,6271,52.5,12,Essendon,12,7:50PM,Etihad Stadium,2016
1181,5.5,2.2,Western Bulldogs,40096,11/6/16,Saturday,6272,-5.5,1.7,Port Adelaide,12,1:10PM,Adelaide Oval,2016
1182,-6.5,1.7,Fremantle,12899,11/6/16,Saturday,6273,6.5,2.2,Brisbane,12,4:35PM,Gabba,2016
1183,0.5,1.94,North Melbourne,44025,11/6/16,Saturday,6274,-0.5,1.9,Geelong,12,7:25PM,Etihad Stadium,2016
1184,13.5,2.75,Adelaide,37591,11/6/16,Saturday,6275,-13.5,1.47,West Coast,12,5:40PM,Domain Stadium,2016
1185,-10.5,1.48,Carlton,47945,12/6/16,Sunday,6276,10.5,2.72,St Kilda,12,1:10PM,Etihad Stadium,2016
1186,36.5,5.75,Gold Coast,30448,12/6/16,Sunday,6277,-36.5,1.15,Richmond,12,3:20PM,MCG,2016
1187,-2.5,1.85,Sydney,21541,12/6/16,Sunday,6278,2.5,2,GWS,12,4:40PM,Spotless Stadium,2016
1188,8.5,2.45,Collingwood,60158,13/6/16,Monday,6279,-8.5,1.58,Melbourne,12,3:20PM,MCG,2016
1189,-24.5,1.3,Hawthorn,37073,17/6/16,Friday,6280,24.5,3.65,North Melbourne,13,7:50PM,Etihad Stadium,2016
1190,-47.5,1.08,West Coast,12777,18/6/16,Saturday,6281,47.5,8.5,Brisbane,13,1:40PM,Gabba,2016
1191,-9.5,1.6,Port Adelaide,32448,18/6/16,Saturday,6282,9.5,2.4,Fremantle,13,2:35PM,Domain Stadium,2016
1192,-9.5,1.6,Geelong,41725,18/6/16,Saturday,6283,9.5,2.4,Western Bulldogs,13,7:25PM,Etihad Stadium,2016
1193,26.5,4,Melbourne,19086,19/6/16,Sunday,6284,-26.5,1.26,Sydney,13,1:10PM,SCG,2016
1194,-64.5,1.02,GWS,14463,19/6/16,Sunday,6285,64.5,15,Essendon,13,4:40PM,Etihad Stadium,2016
1195,23.5,3.8,North Melbourne,37890,23/6/16,Thursday,6286,-23.5,1.28,Adelaide,14,7:20PM,Adelaide Oval,2016
1196,2.5,2,Fremantle,20320,24/6/16,Friday,6287,-2.5,1.84,Collingwood,14,7:50PM,MCG,2016
1197,56.5,11,Brisbane,28883,25/6/16,Saturday,6288,-56.5,1.05,Richmond,14,1:40PM,MCG,2016
1198,57.5,11,Carlton,10355,25/6/16,Saturday,6289,-57.5,1.05,GWS,14,4:35PM,Spotless Stadium,2016
1199,-35.5,1.17,Geelong,28745,25/6/16,Saturday,6290,35.5,5.25,St Kilda,14,7:25PM,Etihad Stadium,2016
1200,52.5,11,Gold Coast,10121,26/6/16,Sunday,6291,-52.5,1.05,Hawthorn,14,3:20PM,Aurora Stadium,2016
1201,69.5,21,Essendon,33117,30/6/16,Thursday,6292,-69.5,1.01,West Coast,15,6:10PM,Domain Stadium,2016
1202,21.5,3.15,Richmond,37848,1/7/16,Friday,6293,-21.5,1.38,Port Adelaide,15,7:20PM,Adelaide Oval,2016
1203,1.5,1.97,St Kilda,14071,2/7/16,Saturday,6294,-1.5,1.88,Gold Coast,15,1:40PM,Metricon Stadium,2016
1204,16.5,3.15,Western Bulldogs,33386,2/7/16,Saturday,6295,-16.5,1.38,Sydney,15,4:35PM,SCG,2016
1205,-9.5,1.56,Collingwood,56157,2/7/16,Saturday,6296,9.5,2.5,Carlton,15,7:25PM,MCG,2016
1206,-23.5,1.28,Adelaide,29133,3/7/16,Sunday,6297,23.5,3.85,Melbourne,15,3:20PM,MCG,2016
1207,-5.5,1.65,Hawthorn,43025,7/7/16,Thursday,6298,5.5,2.3,Port Adelaide,16,7:20PM,Adelaide Oval,2016
1208,19.5,3.2,Sydney,24339,8/7/16,Friday,6299,-19.5,1.36,Geelong,16,7:50PM,Simonds Stadium,2016
1209,45.5,7.5,Collingwood,13483,9/7/16,Saturday,6300,-45.5,1.1,GWS,16,1:40PM,Spotless Stadium,2016
1210,34.5,4.8,Brisbane,13528,9/7/16,Saturday,6301,-34.5,1.2,Gold Coast,16,4:35PM,Metricon Stadium,2016
1211,33.5,4.8,Richmond,39679,9/7/16,Saturday,6302,-33.5,1.2,Western Bulldogs,16,7:25PM,Etihad Stadium,2016
1212,13.5,2.7,Fremantle,8163,9/7/16,Saturday,6303,-13.5,1.48,Melbourne,16,7:10PM,TIO Stadium,2016
1213,-38.5,1.14,Adelaide,32430,10/7/16,Sunday,6304,38.5,6,Carlton,16,1:10PM,MCG,2016
1214,22.5,3.3,North Melbourne,35168,10/7/16,Sunday,6305,-22.5,1.35,West Coast,16,1:20PM,Domain Stadium,2016
1215,-40.5,1.13,St Kilda,25204,10/7/16,Sunday,6306,40.5,6.25,Essendon,16,4:40PM,Etihad Stadium,2016
1216,9.5,2.4,Hawthorn,42314,14/7/16,Thursday,6307,-9.5,1.6,Sydney,17,7:20PM,SCG,2016
1217,-20.5,1.34,Geelong,31042,15/7/16,Friday,6308,20.5,3.4,Fremantle,17,6:10PM,Domain Stadium,2016
1218,34.5,5.2,Essendon,44908,16/7/16,Saturday,6309,-34.5,1.17,Richmond,17,1:40PM,MCG,2016
1219,18.5,2.95,Port Adelaide,27000,16/7/16,Saturday,6310,-18.5,1.42,North Melbourne,17,4:35PM,Etihad Stadium,2016
1220,43.5,7,Gold Coast,"8509""",16/7/16,Saturday,6311,-43.5,1.11,Western Bulldogs,17,7:25PM,Cazalys Stadium,2016
1221,38.5,5.2,Collingwood,50012,16/7/16,Saturday,6312,-38.5,1.17,Adelaide,17,7:10PM,Adelaide Oval,2016
1222,-33.5,1.17,West Coast,26389,17/7/16,Sunday,6313,33.5,5.3,Carlton,17,1:10PM,MCG,2016
1223,-7.5,1.65,Melbourne,25322,17/7/16,Sunday,6314,7.5,2.3,St Kilda,17,3:20PM,Etihad Stadium,2016
1224,-46.5,1.1,GWS,10195,17/7/16,Sunday,6315,46.5,7.5,Brisbane,17,4:40PM,Gabba,2016
1225,-1.5,1.85,North Melbourne,36041,22/7/16,Friday,6316,1.5,2,Collingwood,18,7:50PM,Etihad Stadium,2016
1226,48.5,10,Carlton,31765,23/7/16,Saturday,6317,-48.5,1.06,Sydney,18,1:45PM,SCG,2016
1227,1.5,1.92,Fremantle,8933,23/7/16,Saturday,6318,-1.5,1.92,Gold Coast,18,2:10PM,Metricon Stadium,2016
1228,34.5,5,Melbourne,33908,23/7/16,Saturday,6319,-34.5,1.18,West Coast,18,2:35PM,Domain Stadium,2016
1229,20.5,3.25,St Kilda,26532,23/7/16,Saturday,6320,-20.5,1.35,Western Bulldogs,18,7:25PM,Etihad Stadium,2016
1230,1.5,1.95,Adelaide,21127,23/7/16,Saturday,6321,-1.5,1.88,Geelong,18,7:25PM,Simonds Stadium,2016
1231,15.5,2.8,Brisbane,34869,24/7/16,Sunday,6322,-15.5,1.46,Essendon,18,1:10PM,Etihad Stadium,2016
1232,36.5,5.75,Richmond,51892,24/7/16,Sunday,6323,-36.5,1.15,Hawthorn,18,3:20PM,MCG,2016
1233,-3.5,1.8,GWS,27935,24/7/16,Sunday,6324,3.5,2.05,Port Adelaide,18,4:10PM,Adelaide Oval,2016
1234,23.5,4,Western Bulldogs,24331,29/7/16,Friday,6325,-23.5,1.26,Geelong,19,7:50PM,Simonds Stadium,2016
1235,51.5,9.2,Richmond,14974,30/7/16,Saturday,6326,-51.5,1.07,GWS,19,1:45PM,Manuka Oval,2016
1236,43.5,8,Carlton,18112,30/7/16,Saturday,6327,-43.5,1.09,Hawthorn,19,2:10PM,Aurora Stadium,2016
1237,-5.5,1.67,West Coast,34929,30/7/16,Saturday,6328,5.5,2.25,Collingwood,19,4:35PM,MCG,2016
1238,-39.5,1.14,Port Adelaide,13085,30/7/16,Saturday,6329,39.5,6,Brisbane,19,7:25PM,Gabba,2016
1239,11.5,2.65,St Kilda,44287,30/7/16,Saturday,6330,-11.5,1.5,North Melbourne,19,7:25PM,Etihad Stadium,2016
