,AFLfantasy,Supercoach,disposals,gameID,homeAway,name
52042,83,85,16,6144,Away,Travis Varcoe
52043,71,83,16,6144,Away,Ben Reid
52044,122,125,16,6144,Away,Brodie Grundy
52045,78,64,16,6144,Away,Brayden Maynard
52046,59,69,15,6144,Away,Ben Sinclair
52047,63,83,14,6144,Away,Dane Swan
52048,59,77,13,6144,Away,Jesse White
52049,21,41,7,6144,Away,Nathan Brown
52050,41,57,7,6144,Away,Darcy Moore
52051,30,25,5,6144,Away,Jonathon Marsh
52052,129,136,28,6145,Home,Adam Treloar
52053,103,112,25,6145,Home,Rhys Palmer
52054,93,102,25,6145,Home,Devon Smith
52055,92,84,23,6145,Home,Callan Ward
52056,83,113,22,6145,Home,Adam Kennedy
52057,89,100,22,6145,Home,Tomas Bugg
52058,100,96,22,6145,Home,Lachie Whitfield
52059,74,106,21,6145,Home,Heath Shaw
52060,84,86,20,6145,Home,Adam Tomlinson
52061,61,81,20,6145,Home,Lachlan Plowman
52062,69,91,18,6145,Home,Nathan Wilson
52063,87,86,18,6145,Home,Zachary Williams
52064,89,92,18,6145,Home,Joshua Kelly
52065,143,135,17,6145,Home,Jeremy Cameron
52066,75,64,16,6145,Home,Toby Greene
52067,50,39,14,6145,Home,Stephen Coniglio
52068,44,59,13,6145,Home,Ryan Griffen
52069,93,117,11,6145,Home,Tom Downie
52070,63,61,11,6145,Home,James Stewart
52071,55,55,10,6145,Home,Caleb Marchbank
52072,39,56,9,6145,Home,Aidan Corr
52073,30,53,7,6145,Home,Cameron McCarthy
52074,88,100,30,6145,Away,Patrick Cripps
52075,108,100,26,6145,Away,Edward Curnow
52076,105,101,24,6145,Away,Kade Simpson
52077,107,115,24,6145,Away,Tom Bell
52078,82,78,23,6145,Away,Sam Docherty
52079,71,70,19,6145,Away,Mark Whiley
52080,82,73,19,6145,Away,Matthew Dick
52081,74,59,17,6145,Away,Jason Tutt
52082,57,60,16,6145,Away,Zach Tuohy
52083,55,55,16,6145,Away,Dylan Buckley
52084,48,59,12,6145,Away,Michael Jamison
52085,67,60,12,6145,Away,Matthew Kreuzer
52086,47,63,10,6145,Away,Sam Rowe
52087,32,52,10,6145,Away,Andrejs Everitt
52088,38,54,9,6145,Away,Blaine Boekhorst
52089,30,24,9,6145,Away,Bradley Walsh
52090,47,45,8,6145,Away,Andrew Walker
52091,37,45,8,6145,Away,Troy Menzel
52092,44,67,7,6145,Away,Cameron Wood
52093,32,42,6,6145,Away,Matthew Watson
52094,28,42,5,6145,Away,Christopher Yarran
52095,4,12,3,6145,Away,David Ellard
52096,114,119,34,6146,Home,Liam Shiels
52097,106,110,31,6146,Home,Jordan Lewis
52098,118,98,30,6146,Home,Jarryd Roughead
52099,109,121,30,6146,Home,Bradley Hill
52100,99,112,29,6146,Home,Shaun Burgoyne
52101,126,149,24,6146,Home,Jack Gunston
52102,83,68,23,6146,Home,Josh Gibson
52103,81,90,21,6146,Home,Grant Birchall
52104,82,100,19,6146,Home,Cyril Rioli
52105,78,83,18,6146,Home,Isaac Smith
52106,83,77,16,6146,Home,Matthew Suckling
52107,79,84,16,6146,Home,James Sicily
52108,83,80,15,6146,Home,David Hale
52109,110,107,15,6146,Home,Ben McEvoy
52110,69,73,15,6146,Home,Daniel Howe
52111,87,98,14,6146,Home,James Frawley
52112,74,73,14,6146,Home,Luke Breust
52113,66,91,14,6146,Home,William Langford
52114,74,81,13,6146,Home,Taylor Duryea
52115,66,82,11,6146,Home,Brian Lake
52116,28,19,10,6146,Home,Billy Hartung
52117,33,33,6,6146,Home,Benjamin Stratton
52118,159,146,45,6146,Away,Tom Rockliff
52119,89,109,28,6146,Away,Dayne Zorko
52120,114,105,25,6146,Away,Mitch Robinson
52121,107,84,23,6146,Away,Stefan Martin
52122,86,60,22,6146,Away,Pearce Hanley
52123,85,82,20,6146,Away,Allen Christensen
52124,76,57,19,6146,Away,Joshua Green
52125,65,65,19,6146,Away,Marco Paparone
52126,58,55,18,6146,Away,Sam Mayes
52127,49,44,18,6146,Away,Tom Cutler
52128,63,58,16,6146,Away,Daniel Rich
52129,54,50,15,6146,Away,Lewis Taylor
52130,60,79,14,6146,Away,Luke McGuane
52131,65,57,13,6146,Away,Billy Evans
52132,45,69,11,6146,Away,Daniel Merrett
52133,33,27,10,6146,Away,Jonathan Freeman
52134,38,45,9,6146,Away,Harris Andrews
52135,40,38,9,6146,Away,Hugh Beasley
52136,21,40,6,6146,Away,Daniel McStay
52137,12,32,5,6146,Away,Justin Clarke
52138,22,14,5,6146,Away,Liam Dawson
52139,41,37,4,6146,Away,Jed Adcock
52140,70,77,25,6147,Home,Andrew Swallow
52141,120,127,24,6147,Home,Robbie Tarrant
52142,92,94,21,6147,Home,Jamie MacMillan
52143,79,81,20,6147,Home,Brent Harvey
52144,89,90,19,6147,Home,Scott Thompson
52145,56,41,18,6147,Home,Shaun Atley
52146,66,66,17,6147,Home,Nick Dal Santo
52147,72,72,16,6147,Home,Michael Firrito
52148,99,101,16,6147,Home,Shaun Higgins
52149,69,75,16,6147,Home,Ryan Bastinac
52150,107,102,15,6147,Home,Todd Goldstein
52151,72,52,15,6147,Home,Jack Ziebell
52152,89,87,13,6147,Home,Drew Petrie
52153,51,51,13,6147,Home,Ben Cunnington
52154,58,81,13,6147,Home,Ben Jacobs
52155,73,69,13,6147,Home,Taylor Garner
52156,53,52,12,6147,Home,Samuel Wright
52157,86,98,11,6147,Home,Jarrad Waite
52158,30,35,10,6147,Home,Lachlan Hansen
52159,70,63,10,6147,Home,Robin Nahas
52160,48,40,8,6147,Home,Ben Brown
52161,24,21,6,6147,Home,Sam Gibson
52162,124,121,33,6147,Away,Lachlan Hunter
52163,110,94,32,6147,Away,Matthew Boyd
52164,88,117,31,6147,Away,Mitchell Wallis
52165,116,110,30,6147,Away,Jackson Macrae
52166,98,114,28,6147,Away,Luke Dahlhaus
52167,93,153,23,6147,Away,Marcus Bontempelli
52168,79,75,22,6147,Away,Robert Murphy
52169,79,103,22,6147,Away,Liam Picken
52170,88,78,21,6147,Away,Shane Biggs
52171,92,98,21,6147,Away,Jake Stringer
52172,95,82,20,6147,Away,Jason Johannisen
52173,55,65,14,6147,Away,Easton Wood
52174,57,58,14,6147,Away,Lukas Webb
52175,77,79,13,6147,Away,Mitch Honeychurch
52176,46,57,12,6147,Away,Jarrad Grant
52177,67,69,12,6147,Away,Stewart Crameri
52178,37,44,10,6147,Away,Dale Morris
52179,71,88,9,6147,Away,Jordan Roughead
52180,45,40,9,6147,Away,Joel Hamling
52181,42,56,8,6147,Away,Tory Dickson
52182,15,17,5,6147,Away,Jack Redpath
52183,10,7,1,6147,Away,Zaine Cordy
52184,103,108,29,6148,Home,Brent Stanton
52185,88,107,28,6148,Home,Dyson Heppell
52186,99,82,27,6148,Home,Brendon Goddard
52187,76,69,25,6148,Home,Nicholas OBrien
52188,83,96,22,6148,Home,Michael Hurley
52189,58,60,21,6148,Home,Michael Hibberd
52190,79,73,20,6148,Home,Heath Hocking
52191,71,80,20,6148,Home,David Zaharakis
52192,70,61,20,6148,Home,Jake Melksham
52193,91,80,19,6148,Home,Paul Chapman
52194,92,108,18,6148,Home,Mark Baguley
52195,90,99,16,6148,Home,Cale Hooker
52196,80,80,15,6148,Home,Shaun McKernan
52197,80,83,15,6148,Home,Ben Howlett
52198,66,65,14,6148,Home,Jake Carlisle
52199,74,54,14,6148,Home,Joe Daniher
52200,56,59,13,6148,Home,Jayden Laverde
52201,33,48,11,6148,Home,Martin Gleeson
52202,36,20,9,6148,Home,Jackson Merrett
52203,41,44,9,6148,Home,Orazio Fantasia
52204,33,53,7,6148,Home,Courtenay Dempsey
52205,28,22,4,6148,Home,Conor McKenna
52206,95,79,27,6148,Away,Kamdyn Mcintosh
52207,82,69,24,6148,Away,Brandon Ellis
52208,117,122,23,6148,Away,Anthony Miles
52209,96,115,22,6148,Away,Brett Deledio
52210,69,78,22,6148,Away,Bachar Houli
52211,85,109,22,6148,Away,Alex Rance
52212,85,101,21,6148,Away,Shaun Grigg
52213,99,111,21,6148,Away,Shane Edwards
52214,73,86,21,6148,Away,Taylor Hunt
52215,74,92,20,6148,Away,Matt Thomas
52216,73,69,20,6148,Away,Kane Lambert
52217,66,51,18,6148,Away,Dustin Martin
52218,78,102,17,6148,Away,Nick Vlastuin
52219,78,68,16,6148,Away,Ben Lennon
52220,87,115,14,6148,Away,Ivan Maric
52221,52,54,14,6148,Away,Jake Batchelor
52222,53,80,13,6148,Away,Troy Chaplin
52223,69,47,13,6148,Away,Jack Riewoldt
52224,42,39,12,6148,Away,Dylan Grimes
52225,65,56,11,6148,Away,Chris Newman
52226,61,86,8,6148,Away,Tyrone Vickery
52227,16,19,6,6148,Away,Sam Lloyd
52228,96,110,27,6149,Home,Kade Kolodjashnij
52229,127,102,26,6149,Home,Brandon Matera
52230,95,95,24,6149,Home,Aaron Hall
52231,80,108,23,6149,Home,Nick Malceski
52232,68,91,23,6149,Home,Jesse Lonergan
52233,86,76,20,6149,Home,Michael Rischitelli
52234,74,91,19,6149,Home,Sean Lemmens
52235,62,70,18,6149,Home,Harley Bennell
52236,75,83,18,6149,Home,Touk Miller
52237,63,74,17,6149,Home,Jack Martin
52238,74,74,14,6149,Home,Tom Lynch
52239,69,68,14,6149,Home,Zac Smith
52240,38,31,12,6149,Home,Danny Stanley
52241,43,67,11,6149,Home,Steven May
52242,21,22,11,6149,Home,Jarrod Garlett
52243,26,56,10,6149,Home,Henry Schade
52244,49,66,9,6149,Home,Sam Day
52245,58,67,8,6149,Home,Charlie Dixon
52246,45,44,8,6149,Home,Matt Shaw
52247,32,24,6,6149,Home,Luke Russell
52248,28,39,6,6149,Home,Rory Thompson
52249,13,40,5,6149,Home,Clay Cameron
52250,117,138,37,6149,Away,Sam Gray
52251,125,146,32,6149,Away,Hamish Hartlett
52252,82,87,26,6149,Away,Robbie Gray
52253,68,87,23,6149,Away,Matthew Broadbent
52254,60,78,19,6149,Away,Travis Boak
52255,71,87,19,6149,Away,Nathan Krakouer
52256,98,74,19,6149,Away,Brad Ebert
52257,79,81,18,6149,Away,Matthew White
52258,79,88,18,6149,Away,Brendon Ah Chee
52259,75,104,16,6149,Away,Chad Wingard
52260,92,133,16,6149,Away,Karl Amon
52261,80,104,15,6149,Away,Justin Westhoff
52262,71,85,15,6149,Away,Jasper Pittard
52263,60,80,13,6149,Away,Jack Hombsch
52264,53,60,12,6149,Away,Cameron OShea
52265,50,72,10,6149,Away,Angus Monfries
52266,47,37,10,6149,Away,John Butcher
52267,46,54,10,6149,Away,Thomas Jonas
52268,58,84,6,6149,Away,Patrick Ryder
52269,67,78,6,6149,Away,Matthew Lobbe
52270,33,28,6,6149,Away,Aaron Young
52271,11,17,4,6149,Away,Jarman Impey
52272,115,108,29,6150,Home,Scott Thompson
52273,99,126,29,6150,Home,Brodie Smith
52274,91,128,28,6150,Home,Patrick Dangerfield
52275,93,106,27,6150,Home,Rory Laird
52276,102,111,25,6150,Home,Richard Douglas
52277,111,112,25,6150,Home,Rory Sloane
52278,98,130,22,6150,Home,Tom Lynch
52279,77,74,19,6150,Home,Ricky Henderson
52280,63,71,17,6150,Home,Nathan Van Berlo
52281,90,117,17,6150,Home,Eddie Betts
52282,100,101,17,6150,Home,Taylor Walker
52283,49,47,17,6150,Home,Matt Crouch
52284,67,61,16,6150,Home,Riley Knight
52285,87,102,14,6150,Home,Sam Jacobs
52286,51,61,13,6150,Home,Daniel Talia
52287,54,77,13,6150,Home,Rory Atkins
52288,44,59,12,6150,Home,Jake Lever
52289,89,116,11,6150,Home,Josh Jenkins
52290,38,41,9,6150,Home,Luke Brown
52291,31,51,8,6150,Home,Kyle Hartigan
52292,27,57,8,6150,Home,Charlie Cameron
52293,26,17,7,6150,Home,Jarryd Lyons
52294,88,109,27,6150,Away,Dominic Sheed
52295,103,90,25,6150,Away,Luke Shuey
52296,62,66,23,6150,Away,Andrew Gaff
52297,70,83,22,6150,Away,Matthew Priddis
52298,90,87,20,6150,Away,Matthew Rosa
52299,54,91,16,6150,Away,Bradley Sheppard
52300,62,58,14,6150,Away,Mark Hutchings
52301,71,88,14,6150,Away,Jack Darling
52302,64,63,13,6150,Away,Mark Lecras
52303,60,45,13,6150,Away,Xavier Ellis
52304,74,82,13,6150,Away,Jamie Cripps
52305,43,57,11,6150,Away,Joshua Kennedy
52306,43,75,11,6150,Away,Shannon Hurn
52307,49,68,11,6150,Away,Tom Barrass
52308,40,48,10,6150,Away,Josh Hill
52309,32,25,10,6150,Away,Patrick McGinnity
52310,77,75,10,6150,Away,Nicholas Naitanui
52311,37,44,10,6150,Away,Jamie Bennell
52312,37,61,9,6150,Away,Jeremy McGovern
52313,33,40,9,6150,Away,Elliot Yeo
52314,27,16,7,6150,Away,Murray Newman
52315,53,48,7,6150,Away,Callum Sinclair
52316,122,104,33,6151,Home,Jack Steven
52317,111,85,25,6151,Home,David Armitage
52318,86,83,25,6151,Home,Dylan Roberton
52319,84,98,24,6151,Home,Leigh Montagna
52320,99,93,24,6151,Home,Sam Fisher
52321,83,90,23,6151,Home,Jarryn Geary
52322,85,91,22,6151,Home,Jack Newnes
52323,84,84,21,6151,Home,Shane Savage
52324,79,60,19,6151,Home,Sebastian Ross
52325,63,68,18,6151,Home,Sam Gilbert
52326,66,68,16,6151,Home,Jimmy Webster
52327,82,77,14,6151,Home,Nick Riewoldt
52328,57,54,14,6151,Home,Sean Dempster
52329,42,36,13,6151,Home,Maverick Weller
52330,56,55,12,6151,Home,Adam Schneider
52331,43,54,12,6151,Home,Hugh Goddard
52332,56,53,11,6151,Home,Brodie Murdoch
52333,35,29,9,6151,Home,Luke Dunstan
52334,30,26,8,6151,Home,Darren Minchington
52335,26,15,6,6151,Home,Josh Bruce
52336,30,46,3,6151,Home,Jason Holmes
52337,17,22,2,6151,Home,Tom Hickey
52338,133,116,39,6151,Away,Daniel Hannebery
52339,142,121,34,6151,Away,Tom Mitchell
52340,130,117,33,6151,Away,Josh P Kennedy
52341,125,105,29,6151,Away,Kieren Jack
52342,93,97,27,6151,Away,Jarrad McVeigh
52343,92,102,26,6151,Away,Heath Grundy
52344,119,103,21,6151,Away,Isaac Heeney
52345,74,75,20,6151,Away,Rhyce Shaw
52346,117,118,20,6151,Away,Kurt Tippett
52347,59,83,20,6151,Away,Jeremy Laidler
52348,100,99,18,6151,Away,Sam Reid
52349,71,81,18,6151,Away,Zak Jones
52350,80,84,17,6151,Away,Harry Cunningham
52351,62,56,16,6151,Away,Ted Richards
52352,66,54,16,6151,Away,Brandon Jack
52353,85,57,15,6151,Away,Adam Goodes
52354,56,83,15,6151,Away,Dane Rampe
52355,58,89,14,6151,Away,Nick Smith
52356,75,88,13,6151,Away,Mike Pyke
52357,68,84,12,6151,Away,Lewis Jetta
52358,36,67,7,6151,Away,Lance Franklin
52359,44,27,7,6151,Away,Gary Rohan
52360,106,119,35,6152,Home,David Mundy
52361,123,118,34,6152,Home,Lachie Neale
52362,119,106,31,6152,Home,Michael Barlow
52363,109,97,30,6152,Home,Stephen Hill
52364,78,71,27,6152,Home,Clancee Pearce
52365,100,96,25,6152,Home,Nicholas Suban
52366,110,103,24,6152,Home,Danyle Pearce
52367,85,78,22,6152,Home,Tendai Mzungu
52368,94,83,21,6152,Home,Luke McPharlin
52369,81,118,20,6152,Home,Matthew Pavlich
52370,92,84,20,6152,Home,Garrick Ibbotson
52371,102,100,20,6152,Home,Thomas Sheridan
52372,87,105,18,6152,Home,Christopher Mayne
52373,72,66,18,6152,Home,Lee Spurr
52374,76,63,18,6152,Home,Ed Langdon
52375,82,93,17,6152,Home,Michael Johnson
52376,90,94,15,6152,Home,Matthew De Boer
52377,94,120,14,6152,Home,Aaron Sandilands
52378,42,52,12,6152,Home,Cameron Sutcliffe
52379,39,44,7,6152,Home,Jonathon Griffin
52380,25,42,6,6152,Home,Zac Dawson
52381,27,23,6,6152,Home,Paul Duffield
52382,124,111,39,6152,Away,Daniel Cross
52383,130,124,30,6152,Away,Jack Viney
52384,103,83,25,6152,Away,Lynden Dunn
52385,78,76,22,6152,Away,Colin Garland
52386,105,80,22,6152,Away,Jack Grimes
52387,122,93,21,6152,Away,Bernie Vince
52388,125,106,21,6152,Away,Max Gawn
52389,78,72,20,6152,Away,Viv Michie
52390,73,83,20,6152,Away,Christian Salem
52391,91,98,19,6152,Away,Jeremy Howe
52392,97,89,18,6152,Away,Jeff Garlett
52393,77,48,18,6152,Away,Tom McDonald
52394,58,29,15,6152,Away,Oscar McDonald
52395,87,65,14,6152,Away,Jack Watts
52396,54,54,14,6152,Away,Ben Newton
52397,52,58,12,6152,Away,Neville Jetta
52398,44,22,12,6152,Away,Matt Jones
52399,53,35,10,6152,Away,Billy Stretch
52400,61,56,9,6152,Away,Jesse Hogan
52401,54,36,9,6152,Away,Alex NBullen
52402,18,-6,5,6152,Away,Nathan Jones
52403,13,12,2,6152,Away,Jake Spencer
52404,127,131,33,6153,Home,Taylor Adams
52405,91,98,27,6153,Home,Steele Sidebottom
52406,85,85,22,6153,Home,Scott Pendlebury
52407,80,85,22,6153,Home,Jamie Elliott
52408,89,97,22,6153,Home,Tom Langdon
52409,112,103,21,6153,Home,Jesse White
52410,100,93,19,6153,Home,Alex Fasolo
52411,78,62,18,6153,Home,Matthew Scharenberg
52412,81,111,17,6153,Home,Travis Varcoe
52413,43,39,17,6153,Home,Adam Oxley
52414,74,70,16,6153,Home,Levi Greenwood
52415,78,80,16,6153,Home,Jarryd Blair
52416,75,68,15,6153,Home,Jack Crisp
52417,62,43,15,6153,Home,Ben Kennedy
