,awayline,awayodds,awayteam,date,gameID,homeline,homeodds,hometeam,round,time
1403,18.5,3.15,Carlton,2017-06-25,9422,-18.5,1.38,Richmond,14,3:20PM
1404,38.5,5.75,Gold Coast,2017-06-25,9423,-38.5,1.15,St Kilda,14,4:40PM
1405,-11.5,1.56,Sydney,2017-06-30,9424,11.5,2.4,Melbourne,15,7:50PM
1406,22.5,3.5,West Coast,2017-07-01,9425,-22.5,1.32,Western Bulldogs,15,1:45PM
1407,-26.5,1.27,Adelaide,2017-07-01,9426,26.5,3.95,Carlton,15,2:10PM
1408,11.5,2.55,North Melbourne,2017-07-01,9427,-11.5,1.55,Gold Coast,15,4:35PM
1409,15.5,3.05,Geelong,2017-07-01,9428,-15.5,1.37,GWS,15,7:25PM
1410,13.5,2.9,Richmond,2017-07-01,9429,-13.5,1.41,Port Adelaide,15,7:10PM
1411,48.5,8.0,Brisbane,2017-07-02,9430,-48.5,1.08,Essendon,15,1:10PM
1412,-8.5,1.6,Collingwood,2017-07-02,9431,8.5,2.4,Hawthorn,15,3:20PM
1413,-10.5,1.56,St Kilda,2017-07-02,9432,10.5,2.5,Fremantle,15,2:40PM
1414,24.5,3.65,Western Bulldogs,2017-07-07,9433,-24.5,1.28,Adelaide,16,7:20PM
1415,-13.5,1.5,GWS,2017-07-08,9434,13.5,2.65,Hawthorn,16,1:45PM
1416,0.0,1.92,Essendon,2017-07-08,9435,0.0,1.92,Collingwood,16,2:10PM
1417,45.5,7.5,Gold Coast,2017-07-08,9436,-45.5,1.1,Sydney,16,4:35PM
1418,-31.5,1.17,Geelong,2017-07-08,9437,31.5,5.0,Brisbane,16,7:25PM
1419,-8.5,1.67,Richmond,2017-07-08,9438,8.5,2.32,St Kilda,16,7:25PM
1420,20.5,3.2,Fremantle,2017-07-09,9439,-20.5,1.37,North Melbourne,16,1:10PM
1421,-14.5,1.46,Melbourne,2017-07-09,9440,14.5,2.8,Carlton,16,3:20PM
1422,6.5,2.2,Port Adelaide,2017-07-09,9441,-6.5,1.7,West Coast,16,2:40PM
1423,-6.5,1.67,Essendon,2017-07-14,9442,6.5,2.2,St Kilda,17,7:50PM
1424,21.5,3.15,Hawthorn,2017-07-15,9443,-21.5,1.38,Geelong,17,1:45PM
1425,46.5,7.0,North Melbourne,2017-07-15,9444,-46.5,1.11,Port Adelaide,17,1:40PM
1426,3.5,2.05,Collingwood,2017-07-15,9445,-3.5,1.8,Gold Coast,17,4:35PM
1427,-15.5,1.36,Sydney,2017-07-15,9446,15.5,3.1,GWS,17,7:25PM
1428,-32.5,1.14,Adelaide,2017-07-15,9447,32.5,5.5,Melbourne,17,7:10PM
1429,40.5,6.5,Brisbane,2017-07-16,9448,-40.5,1.13,Richmond,17,1:10PM
1430,-11.5,1.56,Western Bulldogs,2017-07-16,9449,11.5,2.5,Carlton,17,3:20PM
1431,-26.5,1.31,West Coast,2017-07-16,9450,26.5,3.6,Fremantle,17,2:40PM
1432,13.5,2.65,Geelong,2017-07-21,9451,-13.5,1.48,Adelaide,18,7:20PM
1433,37.5,5.5,North Melbourne,2017-07-22,9452,-37.5,1.16,Essendon,18,1:45PM
1434,-6.5,1.7,Port Adelaide,2017-07-22,9453,6.5,2.2,Melbourne,18,2:10PM
1435,25.5,3.8,Gold Coast,2017-07-22,9454,-25.5,1.28,Western Bulldogs,18,4:35PM
1436,40.5,7.0,St Kilda,2017-07-22,9455,-40.5,1.1,Sydney,18,7:25PM
1437,-25.5,1.3,Hawthorn,2017-07-22,9456,25.5,3.55,Fremantle,18,5:40PM
1438,-7.5,1.65,GWS,2017-07-23,9457,7.5,2.3,Richmond,18,1:10PM
1439,4.5,2.1,West Coast,2017-07-23,9458,-4.5,1.76,Collingwood,18,3:20PM
1440,-2.5,1.85,Carlton,2017-07-23,9459,2.5,2.0,Brisbane,18,4:40PM
1441,-6.5,1.62,Sydney,2017-07-28,9460,6.5,2.28,Hawthorn,19,7:50PM
1442,-22.5,1.36,Melbourne,2017-07-29,9461,22.5,3.25,North Melbourne,19,1:45PM
1443,50.5,8.0,Fremantle,2017-07-29,9462,-50.5,1.09,GWS,19,2:10PM
1444,23.5,3.8,St Kilda,2017-07-29,9463,-23.5,1.26,Port Adelaide,19,4:05PM
1445,-10.5,1.51,Richmond,2017-07-29,9464,10.5,2.56,Gold Coast,19,7:25PM
1446,-39.5,1.09,Geelong,2017-07-29,9465,39.5,7.0,Carlton,19,7:25PM
1447,-7.5,1.67,Essendon,2017-07-30,9466,7.5,2.25,Western Bulldogs,19,1:10PM
1448,-10.5,1.55,Adelaide,2017-07-30,9467,10.5,2.5,Collingwood,19,3:20PM
1449,53.5,8.5,Brisbane,2017-07-30,9468,-53.5,1.08,West Coast,19,2:40PM
1450,-13.5,1.45,Sydney,2017-08-04,9469,13.5,2.76,Geelong,20,7:50PM
1451,8.5,2.3,Melbourne,2017-08-05,9470,-8.5,1.65,GWS,20,1:45PM
1452,29.5,4.5,Carlton,2017-08-05,9471,-29.5,1.22,Essendon,20,2:10PM
1453,-27.5,1.25,Western Bulldogs,2017-08-05,9472,27.5,4.15,Brisbane,20,4:35PM
1454,-22.5,1.24,Collingwood,2017-08-05,9473,22.5,4.0,North Melbourne,20,7:25PM
1455,15.5,2.94,Gold Coast,2017-08-05,9474,-15.5,1.4,Fremantle,20,5:40PM
1456,6.5,2.2,West Coast,2017-08-06,9475,-6.5,1.7,St Kilda,20,1:10PM
1457,7.5,2.2,Hawthorn,2017-08-06,9476,-7.5,1.7,Richmond,20,3:20PM
1458,11.5,2.55,Port Adelaide,2017-08-06,9477,-11.5,1.54,Adelaide,20,4:10PM
1459,-12.5,1.47,GWS,2017-08-11,9478,12.5,2.66,Western Bulldogs,21,7:50PM
1460,54.5,11.0,Fremantle,2017-08-12,9479,-54.5,1.05,Sydney,21,1:45PM
1461,-8.5,1.68,Richmond,2017-08-12,9480,8.5,2.25,Geelong,21,2:10PM
1462,15.5,2.75,Gold Coast,2017-08-12,9481,-15.5,1.47,Brisbane,21,4:35PM
1463,-40.5,1.13,Adelaide,2017-08-12,9482,40.5,6.0,Essendon,21,7:25PM
1464,41.5,6.6,Carlton,2017-08-12,9483,-41.5,1.11,West Coast,21,5:40PM
1465,11.5,2.45,St Kilda,2017-08-13,9484,-11.5,1.58,Melbourne,21,1:10PM
1466,16.5,2.95,North Melbourne,2017-08-13,9485,-16.5,1.42,Hawthorn,21,3:20PM
1467,22.5,3.25,Collingwood,2017-08-13,9486,-22.5,1.36,Port Adelaide,21,4:10PM
1468,-3.5,1.77,Sydney,2017-08-18,9487,3.5,2.05,Adelaide,22,7:20PM
1469,-1.5,1.88,Port Adelaide,2017-08-19,9488,1.5,1.96,Western Bulldogs,22,1:45PM
1470,-12.5,1.5,Geelong,2017-08-19,9489,12.5,2.65,Collingwood,22,2:10PM
1471,34.5,5.0,West Coast,2017-08-19,9490,-34.5,1.19,GWS,22,4:35PM
1472,-24.5,1.2,Essendon,2017-08-19,9491,24.5,4.5,Gold Coast,22,7:25PM
1473,-26.5,1.28,Hawthorn,2017-08-19,9492,26.5,4.0,Carlton,22,7:25PM
1474,44.5,7.5,Brisbane,2017-08-20,9493,-44.5,1.1,Melbourne,22,1:10PM
1475,22.5,3.65,North Melbourne,2017-08-20,9494,-22.5,1.3,St Kilda,22,3:20PM
1476,-26.5,1.26,Richmond,2017-08-20,9495,26.5,4.0,Fremantle,22,2:40PM
1477,1.5,2.0,Western Bulldogs,2017-08-25,9496,-1.5,1.8,Hawthorn,23,7:50PM
1478,-22.5,1.35,Melbourne,2017-08-26,9497,22.5,3.35,Collingwood,23,1:45PM
1479,53.5,11.0,Carlton,2017-08-26,9498,-53.5,1.05,Sydney,23,4:35PM
1480,15.5,2.8,North Melbourne,2017-08-26,9499,-15.5,1.46,Brisbane,23,2:10PM
1481,43.5,7.5,Fremantle,2017-08-27,9500,-43.5,1.1,Essendon,23,1:10PM
1482,9.5,2.55,St Kilda,2017-08-27,9501,-9.5,1.54,Richmond,23,3:20PM
1483,8.5,2.34,GWS,2017-08-26,9502,-8.5,1.58,Geelong,23,7:25PM
1484,56.5,13.0,Gold Coast,2017-08-26,9503,-56.5,1.02,Port Adelaide,23,7:10PM
1485,1.5,1.96,Adelaide,2017-08-27,9504,-1.5,1.88,West Coast,23,2:40PM
1486,11.5,2.6,GWS,2017-09-07,9505,-11.5,1.53,Adelaide,Final,7:20PM
1487,-4.5,1.7,Richmond,2017-09-08,9506,4.5,2.15,Geelong,Final,7:50PM
1488,36.5,5.5,Essendon,2017-09-09,9507,-36.5,1.16,Sydney,Final,4:20PM
1489,-5.5,1.65,West Coast,2017-09-09,9508,5.5,2.2,Port Adelaide,Final,7:20PM
1490,-11.5,1.52,Sydney,2017-09-15,9509,11.5,2.5,Geelong,Final,7:50PM
1491,15.5,2.95,West Coast,2017-09-16,9510,-15.5,1.42,GWS,Final,7:25PM
1492,9.5,2.45,GWS,2017-09-23,9511,-9.5,1.58,Richmond,Final,4:45PM
1493,17.5,3.05,Geelong,2017-09-22,9512,-17.5,1.4,Adelaide,Final,7:20PM
